,1,2,5,10,20,30
2000-01-31,2.337,2.262,3.0564999999999998,3.4789999999999996,3.5595000000000003,3.7224999999999997
2000-02-29,2.552,2.477,3.1155,3.469,3.496,3.6054999999999997
2000-03-31,2.5000000000000004,2.4250000000000003,2.9014999999999995,3.2159999999999997,3.246,3.3585
2000-04-28,2.6780000000000004,2.603,3.0345000000000004,3.2770000000000006,3.291000000000001,3.3874999999999997
2000-05-31,3.0610000000000004,2.986,3.1665,3.2209999999999996,3.2295000000000003,3.3204999999999996
2000-06-30,3.012000000000001,2.9370000000000007,3.1155,3.262,3.276500000000001,3.3735000000000004
2000-07-31,3.166,3.0909999999999997,3.179500000000001,3.2499999999999996,3.2485000000000004,3.329500000000001
2000-08-31,3.27,3.195,3.3004999999999995,3.3489999999999998,3.3014999999999994,3.3364999999999996
2000-09-29,3.1300000000000003,3.055,3.1555,3.297,3.3360000000000007,3.4575
2000-10-31,3.1650000000000005,3.0900000000000003,3.1414999999999997,3.2889999999999993,3.3505,3.4945
2000-11-30,2.9099999999999997,2.8349999999999995,2.9035,3.0770000000000004,3.1715000000000004,3.3485
2000-12-29,2.507,2.432,2.5975,2.942999999999999,3.0740000000000003,3.2875
2001-01-31,2.3410000000000006,2.2660000000000005,2.4885,2.8729999999999998,3.0225000000000004,3.2545000000000006
2001-02-28,2.369,2.294,2.4665,2.8539999999999996,3.0085,3.2454999999999994
2001-03-30,2.1439999999999997,2.0689999999999995,2.3585000000000003,2.8030000000000004,2.9870000000000005,3.2535000000000003
2001-04-30,2.64,2.565,2.7725,3.105,3.2430000000000008,3.4635000000000002
2001-05-31,2.376,2.3009999999999997,2.6994999999999996,3.225,3.353,3.5635
2001-06-29,2.267,2.1919999999999997,2.5985000000000005,3.1870000000000007,3.3345000000000007,3.5645000000000002
2001-07-31,2.102,2.0269999999999997,2.3905000000000003,2.958999999999999,3.0894999999999997,3.3024999999999998
2001-08-31,1.8780000000000006,1.8030000000000004,2.1805000000000003,2.837,3.0045000000000006,3.2545000000000006
2001-09-28,1.5360000000000005,1.4610000000000003,1.9665,2.8239999999999994,3.0290000000000004,3.3165
2001-10-31,1.1439999999999997,1.0689999999999995,1.6035000000000004,2.4139999999999993,2.573,2.8145000000000002
2001-11-30,1.3530000000000002,1.278,1.8435000000000006,2.5819999999999994,2.6975000000000002,2.8954999999999997
2001-12-31,1.5500000000000003,1.475,2.2245,2.9360000000000004,2.9885000000000006,3.1235000000000004
2002-01-31,1.9418333333333333,1.8635000000000002,2.46625,2.878083333333333,2.9085000000000005,3.0217500000000004
2002-02-28,1.9096666666666664,1.8279999999999994,2.435,2.903166666666666,2.9530000000000003,3.086
2002-03-29,2.2775000000000003,2.1925000000000003,2.8207499999999994,3.18625,3.2104999999999997,3.318249999999999
2002-04-30,2.026333333333334,1.9380000000000006,2.5955000000000004,3.060333333333334,3.1125,3.2485
2002-05-31,2.1771666666666665,2.0854999999999997,2.68125,3.093416666666666,3.1219999999999994,3.23475
2002-06-28,1.862,1.767,2.368,2.8775,2.8905,2.9879999999999995
2002-07-31,1.4848333333333334,1.3864999999999998,2.07475,2.671583333333333,2.7270000000000003,2.8672500000000003
2002-08-30,1.3126666666666664,1.2109999999999999,1.8405,2.452666666666667,2.524,2.6804999999999994
2002-09-30,0.9155000000000002,0.8105000000000002,1.4242500000000002,2.16675,2.327,2.572750000000001
2002-10-31,0.9713333333333334,0.863,1.5099999999999998,2.4068333333333336,2.5245,2.7279999999999993
2002-11-29,0.9261666666666666,0.8144999999999998,1.5217500000000004,2.3599166666666664,2.475,2.67625
2002-12-31,0.6399999999999997,0.5249999999999999,1.2194999999999996,2.078,2.2175,2.4435
2003-01-31,0.5198333333333336,0.40149999999999997,1.09625,1.9330833333333328,2.0915,2.33675
2003-02-28,0.24066666666666636,0.11899999999999977,0.7999999999999998,1.7821666666666665,2.0164999999999997,2.3380000000000005
2003-03-31,0.5164999999999997,0.39149999999999974,0.99275,1.8552499999999998,2.0839999999999996,2.4002499999999998
2003-04-30,0.4773333333333336,0.3490000000000002,0.9855,1.8593333333333337,2.0835000000000004,2.3955
2003-05-30,0.1581666666666668,0.026500000000000412,0.5762499999999999,1.4764166666666672,1.7525,2.1167499999999997
2003-06-30,0.13099999999999978,-0.004000000000000448,0.6460000000000004,1.6085000000000003,1.8719999999999999,2.224
2003-07-31,0.49483333333333324,0.35650000000000004,1.12175,1.9915833333333337,2.2349999999999994,2.5672499999999996
2003-08-29,0.6146666666666669,0.4730000000000003,1.1515,1.9426666666666668,2.1399999999999997,2.4265
2003-09-30,0.2104999999999997,0.06549999999999967,0.8352499999999998,1.7867500000000005,2.0380000000000007,2.37875
2003-10-31,0.5733333333333333,0.4249999999999998,1.3850000000000002,2.062833333333333,2.2455000000000003,2.5180000000000002
2003-11-28,0.7041666666666666,0.5525000000000002,1.5317500000000002,2.203916666666667,2.3605000000000005,2.60725
2003-12-31,0.3999999999999999,0.2450000000000001,1.2864999999999998,2.0569999999999995,2.2405,2.5145000000000004
2004-01-30,0.5188333333333333,0.36050000000000004,1.1832500000000001,1.9920833333333334,2.1944999999999997,2.4877499999999997
2004-02-27,0.19766666666666666,0.03600000000000003,0.8860000000000001,1.8291666666666666,2.0754999999999995,2.413
2004-03-31,0.06550000000000011,-0.09949999999999992,0.72675,1.8062500000000004,2.0159999999999996,2.3172499999999996
2004-04-30,0.35733333333333306,0.18900000000000006,1.0375,2.0633333333333335,2.2264999999999993,2.4814999999999996
