,1,2,5,10,20,30
2000-01-31,,,,,,
2000-02-29,,,,,,
2000-03-31,,,,,,
2000-04-28,,,,,,
2000-05-31,,,,,,
2000-06-30,,,,,,
2000-07-31,,,,,,
2000-08-31,,,,,,
2000-09-29,,,,,,
2000-10-31,,,,,,
2000-11-30,,,,,,
2000-12-29,,,,,,
2001-01-31,,,,,,
2001-02-28,,,,,,
2001-03-30,,,,,,
2001-04-30,,,,,,
2001-05-31,,,,,,
2001-06-29,,,,,,
2001-07-31,,,,,,
2001-08-31,,,,,,
2001-09-28,,,,,,
2001-10-31,,,,,,
2001-11-30,,,,,,
2001-12-31,,1.475,2.2245,2.9360000000000004,,3.1235000000000004
2002-01-31,,,,,,
2002-02-28,,,,,,
2002-03-29,,,,,,
2002-04-30,,,,,,
2002-05-31,,,,,,
2002-06-28,,,,,,
2002-07-31,,,,,,
2002-08-30,,,,,,
2002-09-30,,,,,,
2002-10-31,,,,,,
2002-11-29,,,,,,
2002-12-31,,,,,,
2003-01-31,,,,,,
2003-02-28,,,,,,
2003-03-31,,,,,,
2003-04-30,,,,,,
2003-05-30,,,,,,
2003-06-30,,,,,,
2003-07-31,,,,,,
2003-08-29,,,,,,
2003-09-30,,,,,,
2003-10-31,,,,,,
2003-11-28,,,,,,
2003-12-31,,,,,,
2004-01-30,,,,,,
2004-02-27,,,,,,
2004-03-31,,,,,,
2004-04-30,,,,,,
2004-05-31,,,,,,
2004-06-30,,0.6360000000000001,1.2089999999999996,2.1475,,2.49
2004-07-30,,0.6349999999999998,1.1219999999999999,2.06,,2.42
2004-08-31,,0.5115000000000003,1.1235000000000004,1.9249999999999998,,2.3500000000000005
2004-09-30,,0.44149999999999956,1.0339999999999998,1.8119999999999998,,2.2860000000000005
2004-10-29,,0.23499999999999988,0.8260000000000005,1.6789999999999998,,2.1505000000000005
2004-11-30,,0.15600000000000014,0.7450000000000001,1.6735000000000002,,2.0869999999999997
2004-12-31,,0.23599999999999977,0.7264999999999997,1.536,,1.9425000000000003
2005-01-31,,0.3599999999999999,0.7689999999999997,1.4620000000000002,,1.7410000000000005
2005-02-28,,0.6660000000000001,0.9875000000000003,1.65,,1.9260000000000002
2005-03-31,,0.44899999999999984,1.0130000000000003,1.6,,1.9300000000000002
2005-04-29,,0.0974999999999997,0.6919999999999997,1.42,,1.8060000000000005
2005-05-31,,0.01200000000000001,0.6040000000000005,1.4450000000000003,,1.8229999999999995
2005-06-30,,0.041999999999999815,0.516,1.3210000000000002,,1.7759999999999998
2005-07-29,,0.17799999999999994,0.6240000000000001,1.2839999999999998,,1.71
2005-08-31,,0.11699999999999999,0.56,1.2239999999999998,,1.6189999999999998
2005-09-30,,0.10499999999999998,0.6310000000000002,1.1724999999999999,,1.5185
2005-10-31,,0.5169999999999999,0.9089999999999998,1.4245,,1.7395
2005-11-30,,0.7860999999999998,1.064,1.5035000000000003,,1.8410000000000002
2005-12-30,,0.9849999999999997,1.1231,1.4394999999999998,,1.6176999999999997
2006-01-31,,0.8595000000000002,1.161,1.5410000000000004,,1.774
2006-02-28,,1.061,1.2610000000000001,1.565,,1.7970000000000002
2006-03-31,,1.2618999999999998,1.4816999999999996,1.9039999999999995,,2.103
2006-04-28,,1.1561000000000003,1.6976999999999998,2.0695,,2.2977
2006-05-31,,1.0930000000000004,1.4983,1.9380000000000002,,2.303
2006-06-30,,1.347,1.6760000000000002,2.0535000000000005,,2.3460000000000005
2006-07-31,,1.2569999999999997,1.5659999999999998,1.9220000000000002,,2.2245
2006-08-31,,1.2739999999999996,1.467,1.7894999999999999,,2.0435000000000003
2006-09-29,,1.5579999999999998,1.605,1.7845,,1.9545
2006-10-31,,1.645,1.7488000000000001,1.8623000000000003,,1.9578000000000002
2006-11-30,,1.6088999999999998,1.6618,1.7692999999999999,,1.8908
2006-12-29,,1.7510000000000003,1.8640000000000008,2.002,,2.1399999999999997
2007-01-31,,1.9047999999999998,1.9647000000000001,2.1306000000000003,,2.235
2007-02-28,,1.8996,1.8776000000000002,1.9984000000000002,,2.1231999999999993
2007-03-30,,1.8920999999999997,1.9710000000000005,2.1171999999999995,,2.3221999999999996
2007-04-30,,1.9756000000000005,2.0881999999999996,2.2337000000000002,,2.4008000000000003
2007-05-31,,2.2044,2.2548999999999997,2.3312,,2.4505000000000003
2007-06-29,,2.3152999999999997,2.3964999999999996,2.4874,,2.5986
2007-07-31,,2.306,2.284,2.3490000000000006,,2.485
2007-08-31,,2.199,2.1029999999999998,2.2274999999999996,,2.4909999999999997
2007-09-28,,2.1445000000000003,2.1410000000000005,2.3120000000000003,,2.542
2007-10-31,,1.9789999999999992,2.05,2.0685000000000002,,2.3945
2007-11-30,,1.6199999999999997,1.7974999999999999,2.0065,,2.413
2007-12-31,,1.6759999999999997,1.9599999999999995,2.1449999999999996,,2.48
2008-01-31,,1.5514999999999994,1.6355,2.0685,,2.3845
2008-02-29,,1.1655000000000002,1.3744999999999998,2.0265000000000004,,2.452
2008-03-31,,1.359,1.6385,2.0259999999999994,,2.5115000000000003
2008-04-30,,1.6655000000000002,1.8330000000000002,2.1755,,2.559
2008-05-30,,1.6280000000000001,1.9659999999999997,2.2595000000000005,,2.6249999999999996
2008-06-30,,1.8315000000000006,2.1999999999999997,2.4835000000000003,,2.7334999999999994
2008-07-31,,1.8659999999999992,2.1805,2.3540000000000005,,2.5295
2008-08-29,,2.1350000000000002,2.1455000000000006,2.2645000000000004,,2.4899999999999998
2008-09-30,,1.7985000000000002,1.9939999999999998,2.3,,2.7135000000000007
