,1,2,5,10,20,30
2000-01-31,1.8200000000000003,2.2550000000000003,2.7794999999999996,3.2339999999999995,3.2114999999999996,3.9125
2000-02-29,1.9200000000000004,2.2849999999999997,2.8135000000000003,3.1860000000000004,3.1435,3.6625
2000-03-31,2.0100000000000002,2.2550000000000003,2.5885000000000007,2.9179999999999997,2.8764999999999996,3.4225
2000-04-28,2.28,2.475,2.7364999999999995,2.998999999999999,2.9525,3.2624999999999997
2000-05-31,2.69,2.7949999999999995,2.7664999999999997,2.8720000000000003,2.8185000000000007,3.0124999999999997
2000-06-30,2.72,2.765,2.7735000000000003,2.9179999999999997,2.9054999999999995,3.0825
2000-07-31,2.9,2.935,2.8625,2.9070000000000005,2.8005,2.9925
2000-08-31,3.02,3.0349999999999997,2.9654999999999996,2.996,2.8714999999999997,3.0524999999999998
2000-09-29,2.9099999999999997,2.8749999999999996,2.7945,2.9250000000000003,2.8675,3.3825
2000-10-31,2.98,2.895,2.8064999999999998,2.935,2.8995,3.3524999999999996
2000-11-30,2.82,2.6750000000000003,2.5415,2.6910000000000003,2.6344999999999996,3.2025
2000-12-29,2.4600000000000004,2.2849999999999997,2.2024999999999997,2.5530000000000004,2.5544999999999995,3.2425
2001-01-31,2.2900000000000005,2.1649999999999996,2.2355,2.4949999999999997,2.5725000000000002,3.2425
2001-02-28,2.31,2.1350000000000002,2.2024999999999997,2.4419999999999997,2.5165,3.2425
2001-03-30,2.11,1.975,2.0314999999999994,2.382,2.4995,3.2425
2001-04-30,2.52,2.3850000000000002,2.4914999999999994,2.7079999999999997,2.8485,3.3825
2001-05-31,2.23,2.185,2.4505,2.8510000000000004,2.9765,3.5425
2001-06-29,2.14,2.0749999999999997,2.3125,2.7929999999999997,2.9655,3.4525
2001-07-31,2.0400000000000005,1.9250000000000003,2.1395,2.573,2.7365,3.2724999999999995
2001-08-31,1.81,1.685,1.9305000000000003,2.48,2.699500000000001,3.3124999999999996
2001-09-28,1.27,1.275,1.8175,2.496,2.7585,3.4724999999999997
2001-10-31,1.0,0.9649999999999999,1.4545,2.068,2.2745,3.0624999999999996
2001-11-30,1.06,1.205,1.7585000000000006,2.2519999999999993,2.4085000000000005,2.9225
2001-12-31,1.17,1.475,2.1295,2.6919999999999997,2.8175000000000003,3.0825
2002-01-31,1.4538333333333333,1.7954999999999997,2.2072499999999997,2.591083333333333,2.624,2.94675
2002-02-28,1.4076666666666666,1.686,2.2150000000000003,2.640166666666667,2.6925,3.0610000000000004
2002-03-29,1.7214999999999998,2.0765,2.6317500000000003,2.9252499999999997,2.9879999999999995,3.2952499999999993
2002-04-30,1.5953333333333335,1.8769999999999998,2.4055,2.808333333333333,2.9105,3.2894999999999994
2002-05-31,1.7791666666666668,2.0474999999999994,2.4402499999999994,2.8534166666666656,2.93,3.1637500000000003
2002-06-28,1.5530000000000004,1.7680000000000002,2.22,2.6214999999999997,2.7025,2.968
2002-07-31,1.3268333333333335,1.4785,1.9027500000000002,2.426583333333333,2.5410000000000004,2.9522500000000003
2002-08-30,1.1806666666666663,1.2690000000000001,1.7494999999999998,2.234666666666666,2.3205,2.7565
2002-09-30,0.9144999999999999,0.9395000000000002,1.2882500000000001,1.94075,2.1239999999999997,2.70075
2002-10-31,0.9083333333333332,0.98,1.5219999999999998,2.1718333333333333,2.3035,2.9649999999999994
2002-11-29,0.842166666666667,0.9405000000000001,1.50875,2.150916666666667,2.2769999999999997,2.8392500000000003
2002-12-31,0.5259999999999998,0.5710000000000002,1.0844999999999998,1.8539999999999996,2.0064999999999995,2.6435
2003-01-31,0.4198333333333335,0.41149999999999975,0.97125,1.7150833333333328,2.165,2.46775
2003-02-28,0.2336666666666667,0.20199999999999996,0.6539999999999999,1.5501666666666667,2.0795000000000003,2.5720000000000005
2003-03-31,0.20749999999999957,0.26249999999999973,0.9397500000000005,1.6842500000000005,2.215,2.69625
2003-04-30,0.30133333333333345,0.34299999999999997,0.9455,1.7133333333333338,2.2365,2.6804999999999994
2003-05-30,-0.014833333333333698,-0.05649999999999977,0.5552499999999996,1.3204166666666666,1.9259999999999997,2.3347499999999997
2003-06-30,-0.08099999999999996,-0.006000000000000227,0.649,1.4435000000000002,2.0315000000000003,2.5490000000000004
2003-07-31,0.01283333333333303,0.19450000000000012,1.0927499999999997,1.835583333333334,2.322,2.7132500000000004
2003-08-29,0.2466666666666666,0.4850000000000003,1.1364999999999998,1.8246666666666664,2.1975,2.6075
2003-09-30,0.02049999999999974,0.15549999999999997,0.80925,1.6377499999999996,2.1410000000000005,2.60175
2003-10-31,0.2743333333333333,0.556,1.2890000000000001,1.9558333333333335,2.3154999999999997,2.746
2003-11-28,0.34816666666666674,0.6365000000000003,1.4527499999999995,2.0799166666666666,2.395,2.71025
2003-12-31,0.2019999999999995,0.44700000000000006,1.2014999999999993,1.9169999999999998,2.2325,2.5944999999999996
2004-01-30,0.13583333333333325,0.34750000000000014,1.0902499999999997,1.8650833333333336,2.237,2.64875
2004-02-27,-0.030333333333333545,0.08799999999999963,0.9660000000000002,1.7031666666666663,2.1405,2.5430000000000006
2004-03-31,-0.11650000000000005,-0.021500000000000075,0.7987500000000001,1.5542500000000001,2.033,2.4772499999999997
2004-04-30,0.12733333333333308,0.3490000000000002,1.1455000000000002,1.825333333333333,2.2075,2.6514999999999995
2004-05-31,0.26116666666666655,0.46950000000000003,1.2172500000000004,1.930416666666667,2.2620000000000005,2.6557500000000003
2004-06-30,0.32499999999999973,0.5800000000000001,1.3110000000000004,1.9655000000000005,2.2335000000000003,2.5999999999999996
