1,2,5,10,20,30
1.0,1.0,1.0,1.0,1.0,1.0
1.0008133333333333,1.0016108333333333,1.0025291666666667,1.0034241666666666,1.0037345833333333,1.004045
1.0015222427777777,1.0027877260625,1.0048441736006943,1.0067747671965277,1.0074299994909721,1.0080854444208334
1.0021882550692247,1.0039116839721283,1.0070355712692884,1.010023293778682,1.011058426539139,1.0120942642048136
1.0029966869283138,1.005428427207996,1.009399587272843,1.0133765711140272,1.014790917230446,1.0162067405650326
1.0041166998953837,1.007352146932054,1.0119054217482477,1.0168853874915096,1.0186805262502805,1.0204781962312075
1.0052028194591038,1.0091460732137156,1.0143778439953859,1.0203529666628555,1.0225650946570481,1.024781212625316
1.0063546143564008,1.0106564285032922,1.0166475144213254,1.0237141793938707,1.0263583850894364,1.0290084351273954
1.007331616961172,1.0121345135299782,1.0188494034963096,1.0269192578705229,1.029952777683885,1.0329941277994557
1.0086293958610235,1.013782605896176,1.021251340965052,1.030222514816673,1.0336657574474355,1.0371192176831348
1.0099305277816844,1.015387761688845,1.0236836212421172,1.0335673039147777,1.037418825535101,1.0412832513421326
1.012390550225606,1.0179448465353647,1.0268536281892304,1.0375999390122186,1.0417764168601924,1.0459681582371294
1.014091366349985,1.0204006384776312,1.0300796600044582,1.0417849254329012,1.0462560554526912,1.0507447461597457
1.0156572924348573,1.0225868468455694,1.0333707645181724,1.0458852172685842,1.0507035155684112,1.0555422715465868
1.017227329332746,1.0247223490440651,1.0367292195028566,1.05010274940722,1.0552666333778986,1.060454061583517
1.0187251965751885,1.027206446805206,1.0400864942920132,1.054324162459837,1.0598790279546213,1.0654611721776273
1.020417129339167,1.029784734986687,1.0435378479755721,1.0584825926772723,1.0644303251471632,1.0704093514380821
1.0221713964540227,1.0323660620557205,1.047025003617557,1.0626988816714367,1.0690029404189412,1.075342154532626
1.0242455525793273,1.0350416107665483,1.0506424750050556,1.0670293796142478,1.0737074441925682,1.080424938449717
1.0268283584477482,1.0388548765675474,1.055280185996807,1.072288056073447,1.079199905147715,1.0861538916858466
