1,2,5,10,20,30
1.0,1.0,1.0,1.0,1.0,1.0
0.9997279166666667,1.0003525,1.00095,1.001509,1.0017470833333333,1.0019898333333332
0.9994196672256944,1.0002791408166667,1.001741584625,1.0030312936799999,1.0034792709982638,1.003975443186389
0.9988433352175943,0.9999840584701257,1.002359325268852,1.0044397167882089,1.0050923639263936,1.005849530680337
0.9981299946023597,1.00003030773283,1.0031620480285048,1.0059731614225056,1.0068370367547756,1.0078629061575821
0.9979511629783269,1.000793664201066,1.0042605104710962,1.0077839131130661,1.0087722614425048,1.0100533282069646
0.9978991863552551,1.0014033143415086,1.0053848638009444,1.0096294174039544,1.010807459479965,1.0123554080841695
0.997952407645194,1.0017529709987663,1.0064003025133832,1.0114307645561726,1.0128050677217624,1.0146078988671567
0.9978825509766588,1.0021077585093283,1.0073924454782774,1.0131594683045932,1.014744167424338,1.016780428030606
0.9978677490521527,1.0024384540696363,1.0084183067852561,1.0149029468896342,1.0167964875029538,1.0191215649661467
0.9978899516095691,1.002755892913425,1.0094527758982998,1.0165952975535726,1.018757210063022,1.0213789192325469
0.9989377360587591,1.0039374736072413,1.0112117473603026,1.0189698947361083,1.0213045275703505,1.0241357911653755
0.9990401271767051,1.0049184041804118,1.0129055270371312,1.021351736865054,1.0238773638927214,1.0268949836760735
0.9987845394108357,1.0053798292143312,1.0144729983402212,1.0235374295819453,1.0262698239996841,1.0295058641720698
0.9983891871973188,1.0056613355665114,1.015924540122013,1.0257286526291085,1.0287008006452834,1.0321619893016338
0.9979370000946174,1.00605857179406,1.01728926542091,1.0278177199849632,1.0310762422441067,1.0348249672340322
0.9975902169870846,1.0066890351657176,1.0187448368115164,1.0299016204122329,1.0334331106878363,1.0374784309208482
0.9972689098046967,1.0074365017743283,1.020320919969467,1.032060122558347,1.0358603867065643,1.0401495055977898
0.9977467678239781,1.0084313453198304,1.0220979789050806,1.0343306548279754,1.038386591224645,1.0428907329406674
0.9988725587603395,1.0106515749984428,1.0249189693268588,1.0374974305161737,1.0416466924600107,1.0462949021081078
