1,2,5,10,20,30
1.0,1.0,1.0,1.0,1.0,1.0
1.000575,1.0009916666666667,1.0019025,1.0026666666666666,1.0033175,1.0034416666666666
1.001000244375,1.0017674352083334,1.00368004201875,1.0052627377777776,1.0065649043083336,1.0068282822916665
1.0014506944849688,1.00257719721846,1.0054716108937534,1.0078613419549332,1.0097733299408163,1.0101843765659722
1.0018512747627628,1.0032706464465362,1.007139017981819,1.0103515993540135,1.01286407780821,1.0134338029772594
1.0020432962570922,1.0036803152938352,1.0084441022926203,1.012585318348252,1.0156781518377205,1.0164234326960424
1.0022854567203543,1.0041152434304625,1.0096575966957122,1.0147387497919393,1.0184154044569231,1.019354120260316
1.0027364851758784,1.004793021219778,1.011057655229797,1.0169982347414759,1.0212720596664246,1.0223442256797461
1.00308744294569,1.0052786711800343,1.0120653426928428,1.0187881516346209,1.0235529005996797,1.0246700587931676
1.0035889866671628,1.0059321023163015,1.0133245206567099,1.0207280940733583,1.0260367223051348,1.0272061171886808
1.004308225440941,1.0067955273707898,1.0147744191583494,1.0228750254978927,1.0286915923240993,1.0298597329914183
1.0048689642001456,1.0075338440908617,1.0161967946358699,1.0251483652420617,1.0314690596233744,1.0326146077771703
1.0053379030501055,1.0082643061278276,1.017756656715636,1.027667667349644,1.0344955617558194,1.0356177952614556
1.0062091958994155,1.009482625497732,1.019784536854142,1.0303764280428334,1.0376895668027404,1.038776429537003
1.00713155432899,1.0107276540691794,1.0218198568256136,1.0330991977539365,1.0409038102359118,1.0419360411768446
1.008239399038752,1.0122521682807337,1.0241002181394294,1.0359901536756513,1.0442737363215506,1.0453223333106694
1.0094660903075823,1.0138295945763045,1.0263216621959437,1.0387838737900632,1.0475692901877587,1.0486934978355964
1.0106438007462746,1.0152320588488017,1.0282810813026861,1.0413990121923296,1.0507216007768154,1.0519269694539228
1.0118144631488057,1.0165941618610905,1.0302365291589635,1.0440268090330949,1.0539867181512295,1.0553632642208057
1.0127503915272185,1.0176700573490602,1.0317243624131571,1.046241015890586,1.056883424981615,1.05845899646252
