,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
180,2.791216749,0.800378088,2.575166625,0.648697798,2.180455395,0.361043935,1.939493751,0.211281627,2.148047478,0.358495577,2.513942929,0.607670308
181,3.282429721,1.152928446,2.999309621,0.95477102,2.496485299,0.611763925,2.164320739,0.37040622,2.245612041,0.434859404,2.557337536,0.647281027
182,3.176849722,1.119270552,2.903255428,0.95892807,2.364971447,0.554087062,1.995239868,0.321622754,2.120645071,0.402821071,2.481627631,0.656871877
183,3.638506847,1.287865227,3.363804338,1.095975003,2.774621971,0.676133534,2.387529308,0.402197875,2.458180134,0.462247767,2.793999679,0.687079081
184,3.652200722,1.256940416,3.343446469,1.085123812,2.749218144,0.673572878,2.334300206,0.374804325,2.401804664,0.424695802,2.738223386,0.661529076
185,3.559288058,1.244952021,3.326174599,1.090180115,2.807524496,0.732619713,2.440873252,0.469742645,2.534925172,0.530443186,2.851411758,0.754470154
186,3.4914644,1.182120488,3.237029864,1.04220422,2.718014041,0.667174285,2.359967598,0.434507761,2.476139988,0.494369087,2.802648877,0.721193345
187,3.606043225,1.260326514,3.374775644,1.132784907,2.940777557,0.826702487,2.626863604,0.596623157,2.726650538,0.664993473,3.008314297,0.862460325
188,3.540344607,1.140413234,3.375393822,1.047236034,3.048954148,0.825580996,2.893806119,0.710271229,3.067940597,0.835123961,3.36986307,1.040219499
189,3.263386294,0.96857947,3.070974035,0.84393521,2.718307813,0.595546754,2.528609887,0.468669528,2.757544602,0.632291383,3.130586425,0.883789735
190,3.352919146,1.1265526,3.200146837,1.030706796,2.914628377,0.84355928,2.790742143,0.740847488,3.022990609,0.911093204,3.355214445,1.129480348
191,3.651096205,1.322893532,3.429805887,1.177082581,2.965299473,0.852486632,2.719744899,0.682789985,2.878846979,0.794508144,3.238799841,1.041302098
192,4.061360159,1.568959311,3.886961004,1.412223402,3.501849032,1.161954617,3.26176194,0.981383917,3.389124939,1.078634434,3.687496023,1.288377644
193,4.545022018,1.503318026,4.469816431,1.452647798,4.359649515,1.392965936,4.337168197,1.387910544,4.495557188,1.490093856,4.67764045,1.613682859
194,5.260431725,1.89884678,5.2509537,1.932826529,5.259226798,1.937467148,5.296271747,1.959956264,5.366056799,2.011085582,5.409824502,2.037001578
195,5.184800066,1.869916702,5.201536962,1.876802131,5.202312428,1.897770135,5.230325237,1.906421441,5.295117626,1.960012859,5.351610778,1.988537254
196,5.093864626,1.81211932,5.029154751,1.779652334,4.931894682,1.716582362,4.90202317,1.680904119,4.962728822,1.726852521,5.074506831,1.800608057
197,5.049931152,1.787649037,5.126823513,1.824524531,5.253654726,1.924913325,5.398330153,2.013986771,5.517375235,2.09261472,5.546314278,2.117653056
198,5.04888778,1.777232372,5.079989529,1.787120012,5.155436007,1.861177879,5.264438224,1.935328491,5.37922258,1.995858491,5.417568516,2.033576605
199,5.046797585,1.80315117,5.092530165,1.818621127,5.210770832,1.901795087,5.318429841,1.975698912,5.427194217,2.047033619,5.457423508,2.069897431
200,5.111879472,1.854263178,5.201208514,1.898555263,5.364632069,2.011213299,5.529370891,2.122773494,5.60635912,2.188209001,5.611427667,2.181178558
201,5.129037042,1.864114854,5.229682788,1.90131239,5.389740438,2.047984392,5.553029931,2.136701545,5.628277758,2.194365877,5.61491484,2.187695721
202,4.448358349,1.61073983,4.53691468,1.669092113,4.781299267,1.838296119,5.006702858,1.976177142,5.157011107,2.09234728,5.18553603,2.109391836
203,4.536571401,0.869550855,4.499333382,0.847116454,4.498421031,0.835315792,4.588457252,0.905846501,4.87068283,1.094887156,5.112876678,1.259206948
204,4.765334298,1.078132795,4.724154718,1.059785966,4.671125853,1.030964257,4.723872411,1.067071416,5.014755267,1.277992124,5.272068724,1.444134899
205,4.712806435,0.963555281,4.59355536,0.857123653,4.391698141,0.705731667,4.352535124,0.69745251,4.672464094,0.906832734,5.045196679,1.162415006
206,5.001827013,1.207091696,5.029575654,1.242865582,5.124891114,1.301659681,5.307681121,1.441129596,5.636106826,1.668565554,5.860283485,1.823967992
207,5.295695968,1.502565417,5.244353145,1.479855461,5.151764042,1.420764174,5.16522188,1.42363462,5.394551483,1.57959294,5.640094643,1.751181491
208,5.19640049,1.45629003,5.138735288,1.405079261,5.058285023,1.393836558,5.100779173,1.3969031,5.342831028,1.564529964,5.585320596,1.734803257
209,4.798769753,1.34030446,4.719853093,1.294324746,4.533998431,1.171122806,4.534252379,1.171078859,4.824689801,1.372267097,5.157725066,1.601087344
210,4.013376521,0.896091981,4.015757906,0.888199946,4.05717145,0.923534832,4.238280974,1.052871002,4.676868121,1.358981971,5.021301892,1.594431619
211,3.562552216,1.105044116,3.479746351,1.026382846,3.334612446,0.936683869,3.39099554,0.957839868,3.823326379,1.266893578,4.259928915,1.567902636
212,3.596617694,1.109128062,3.400655416,0.970896575,3.015292674,0.689039173,2.856037942,0.585524441,3.262561579,0.870879056,3.789346519,1.226202773
213,3.328830792,1.314965958,3.218279104,1.227849283,3.010825412,1.075983322,3.019227762,1.102340443,3.471741839,1.409620585,3.944297388,1.738290079
214,3.698118082,1.371757675,3.66788328,1.356458005,3.668353549,1.339071541,3.827487884,1.453935141,4.302890573,1.785183261,4.698391057,2.066588052
215,4.369687305,2.044196869,4.306429328,2.005777682,4.239808182,1.962783693,4.289818756,1.990035168,4.598617528,2.21013358,4.903727941,2.421174295
216,4.383974983,1.720521975,4.233896481,1.616723077,3.978536712,1.440088245,3.909991788,1.382471541,4.276136684,1.637523024,4.69314522,1.929902815
217,4.5283094,1.863500114,4.493681039,1.83967864,4.485842733,1.820990058,4.565974087,1.892824213,4.914785452,2.124101925,5.228379365,2.342213851
218,4.411124918,1.772253221,4.366535291,1.768684,4.37672171,1.732165133,4.47806456,1.823361748,4.843019013,2.0766822,5.161405656,2.295657881
219,4.356368514,1.724115825,4.333875557,1.722552224,4.367091858,1.740557868,4.511961934,1.84115765,4.891181419,2.104717869,5.203444466,2.32019197
220,4.405894567,1.794017895,4.410198777,1.803397249,4.478974267,1.837186057,4.643149219,1.953434914,5.004739311,2.192523082,5.294814148,2.389852782
221,4.454775457,1.800017242,4.467385643,1.835453802,4.552456495,1.899521198,4.739302432,2.022366734,5.097686816,2.2668434,5.36534987,2.442975078
222,4.693613435,1.765328421,4.645238964,1.739630217,4.626047383,1.736516114,4.725239378,1.802517235,5.048556469,2.024931202,5.32787529,2.218991125
223,4.758399762,1.89432241,4.862088575,1.967914226,5.158246775,2.174199461,5.503486487,2.422028695,5.852725466,2.650301908,5.9928095,2.752432645
224,4.404722308,1.664389285,4.653252929,1.851049014,5.229542376,2.23849771,5.791570825,2.633521508,6.235105312,2.924675191,6.332823629,2.998545706
225,4.238595263,1.840093676,4.466234824,1.99154302,4.979896999,2.358484203,5.511014971,2.725253427,5.928461861,3.012801861,6.043872617,3.08656028
226,4.093426443,1.971376492,4.293372832,2.091820744,4.828231811,2.468482911,5.347539789,2.842307004,5.766632949,3.134923214,5.888934251,3.213912815
227,3.921121219,1.840523122,4.314181951,2.088398049,5.18789115,2.700920164,5.98700844,3.262848176,6.432952503,3.568920456,6.405843801,3.550690692
228,3.618520042,1.497854581,3.956834133,1.732596945,4.77538237,2.298907138,5.556624599,2.831795284,6.069111264,3.180507606,6.117720327,3.225804822
229,3.200930248,1.294704611,3.546141087,1.555915996,4.381246392,2.109870224,5.182677102,2.666952643,5.777091377,3.077903247,5.895857897,3.15907687
230,3.372483718,1.321900963,3.790293891,1.608001283,4.771571632,2.28172881,5.686807075,2.909204178,6.268445193,3.300255143,6.316475634,3.334230972
231,3.306111551,1.551110566,3.741590164,1.856886204,4.734492891,2.516434721,5.653480944,3.165412954,6.228251119,3.559487807,6.257821387,3.577452806
232,3.616655816,1.42299308,3.907347359,1.648112063,4.602395537,2.122454599,5.304995147,2.609558044,5.842972751,2.98392753,5.974339395,3.07193577
233,3.790662731,1.804942761,4.087621536,2.007284829,4.791720274,2.507910296,5.478285875,2.969365023,5.97020397,3.309108629,6.04829145,3.372592129
234,3.518085119,1.4245555,3.77932101,1.637567368,4.430278271,2.072691807,5.087677359,2.534422838,5.610499922,2.895003243,5.747073896,2.982816318
235,3.340909594,1.200001243,3.595072291,1.41171971,4.25040174,1.852426619,4.93138067,2.315398662,5.474279037,2.69469333,5.633931791,2.800638895
236,2.538637709,0.70915109,2.767226583,0.840434239,3.353554363,1.248521707,4.01193391,1.678986516,4.670821409,2.147821383,4.963429763,2.349573541
237,2.456158074,0.592088066,2.794252322,0.81351781,3.544054823,1.346704944,4.347979229,1.901486429,5.04740579,2.37830879,5.278907354,2.539935377
238,2.449117926,0.856485063,2.856905441,1.144898547,3.843472053,1.819301362,4.779340427,2.466446776,5.454854703,2.933797118,5.582385353,3.024551371
239,2.525917594,0.723065709,2.945039682,1.023306501,3.873610196,1.662526864,4.803071114,2.286394665,5.48542974,2.750857063,5.628530348,2.852318219
240,2.466427572,0.729772056,2.885581365,1.02139268,3.87481263,1.704722661,4.845125159,2.374255485,5.510254808,2.825551297,5.607626137,2.899694437
241,2.55788392,0.856811811,2.999740632,1.109901687,3.970997996,1.805533549,4.901164599,2.444075452,5.549406852,2.895272196,5.634132728,2.949379458
242,2.334954761,0.731290672,2.652659914,0.952395521,3.419009854,1.471182833,4.218937529,2.02199384,4.849285629,2.457658588,5.036494868,2.587533638
243,2.611697573,0.813758114,2.95531778,1.047574741,3.740934331,1.600438864,4.53976605,2.146720845,5.148416097,2.568487008,5.295923184,2.664708856
244,2.618518087,0.820621822,2.959811371,1.059127752,3.742021934,1.597585981,4.526780665,2.13660311,5.140383288,2.566411165,5.284095739,2.657338483
245,2.539631633,0.78306914,2.890568541,1.023523893,3.664183314,1.544597947,4.446996477,2.088996549,5.054504264,2.499386455,5.208499582,2.61648909
246,2.520361765,0.753738936,2.862982803,0.980450342,3.646549705,1.534012179,4.438343023,2.090188787,5.045224922,2.507084779,5.200523264,2.608559895
247,2.628140049,0.877912965,2.945300395,1.092865724,3.634343365,1.556133905,4.344770086,2.064027966,4.890395262,2.434882676,5.041755739,2.542728843
248,2.878411151,0.976697135,3.114584261,1.13977186,3.718195961,1.558578465,4.340708556,1.974416199,4.841754624,2.326091202,5.000943277,2.430180751
249,2.821291125,0.879244199,2.986643382,1.005616366,3.423189068,1.303876015,3.917456696,1.645024777,4.428597076,2.001862292,4.667430667,2.159936401
250,2.713756723,0.753490265,2.976228368,0.935232318,3.561612118,1.355168605,4.165898687,1.769680066,4.661274912,2.116609934,4.812607742,2.226309231
251,2.666671076,0.759344905,2.928043101,0.912331211,3.546326155,1.343602521,4.152811132,1.792195092,4.675753091,2.131090785,4.820317488,2.234619069
252,2.764088815,0.828349217,3.035156273,1.022481876,3.684403121,1.461327069,4.348668358,1.916382209,4.836905164,2.247509448,4.946153136,2.326039083
253,2.509264803,0.783937695,2.777660914,0.964006239,3.39247213,1.380526602,4.010995364,1.804513952,4.529198518,2.179225387,4.700664971,2.285462616
254,2.60275888,0.848621305,2.923152388,1.042773117,3.644872725,1.570084494,4.35077779,2.048617931,4.885499316,2.413276185,4.985197552,2.485672204
255,2.658445787,0.893715292,2.982986769,1.118267357,3.760465539,1.644749626,4.490445896,2.148043987,5.000350074,2.503217921,5.077251562,2.554084852
256,3.148067739,1.321754228,3.531908381,1.594228675,4.418502323,2.190548637,5.196468984,2.737745087,5.624697571,3.032445772,5.576495109,2.992594185
257,3.331584936,1.333069653,3.667558814,1.586268182,4.47681387,2.154427371,5.18398663,2.639861774,5.568901321,2.907203125,5.521436923,2.869102798
258,2.847248753,1.270040676,3.192606851,1.512119459,3.917180886,2.003754014,4.590006983,2.465058958,5.018491035,2.763443293,5.036036658,2.775038524
259,2.618564313,1.015325329,2.898329738,1.206755262,3.578730229,1.67506512,4.236198473,2.120669628,4.732999247,2.465461409,4.817496305,2.528149615
260,2.602150664,0.999394824,2.972013153,1.267077625,3.859063612,1.882031055,4.724103075,2.46096329,5.2735229,2.84846503,5.326498686,2.883150104
261,1.952021181,0.673539005,2.296556751,0.921336147,3.129986577,1.513314415,3.971471387,2.082200913,4.626035891,2.528165045,4.775746856,2.63856516
262,2.549429934,0.938131666,2.873063785,1.170367624,3.682838722,1.705059784,4.453512402,2.236081063,5.032636718,2.644121587,5.152574821,2.723161412
263,1.910748761,0.556072175,2.191682188,0.738441328,2.863706019,1.213323982,3.604983632,1.723548686,4.288402989,2.191335004,4.544052278,2.367197967
264,1.805147333,0.267870417,2.134773358,0.524289183,2.975553723,1.069921707,3.831932626,1.667555565,4.537748258,2.160550212,4.752618444,2.311771998
265,1.698016403,0.209828404,2.083897982,0.477803989,2.99421138,1.088614938,3.910861918,1.725174372,4.625454659,2.22556547,4.826462874,2.362952774
266,1.947959939,0.378862176,2.475647548,0.760949044,3.704455142,1.598317592,4.843922734,2.377926686,5.578120499,2.888757173,5.627143843,2.922514331
267,2.497018883,0.408096187,3.03112858,0.764628047,4.172790417,1.55950497,5.245150049,2.299231039,5.903587893,2.745008016,5.905583563,2.748368458
268,2.513051776,0.06055343,3.091654263,0.439214226,4.358532604,1.31714075,5.567826073,2.132935059,6.282123061,2.631044278,6.289729464,2.634461938
269,2.385083932,0.022761694,3.032464177,0.469071517,4.503640753,1.473120915,5.857623481,2.402981584,6.638997248,2.945561543,6.614538148,2.926582463
270,2.325894404,-0.024272261,2.974513658,0.443956515,4.464785551,1.447379385,5.835642178,2.388826111,6.627886531,2.954699114,6.605425836,2.929681506
271,2.272442473,-0.048701285,2.903831292,0.401953568,4.374634656,1.410518489,5.720651217,2.319192043,6.513344976,2.870670551,6.508921199,2.870112081
272,2.159403984,-0.11439113,2.799213867,0.301102574,4.209212964,1.282302173,5.511968908,2.181468212,6.32057714,2.743855764,6.350070783,2.75868996
273,2.137263261,-0.159672216,2.727428239,0.310801241,4.133952764,1.245799754,5.444508689,2.130767011,6.246945018,2.689739697,6.290411756,2.719402965
274,2.028200852,-0.196463775,2.659745221,0.217619095,4.030890707,1.160680212,5.327722394,2.054122552,6.13533887,2.622154745,6.194804977,2.656680112
275,2.009437342,-0.246291875,2.551617175,0.14663623,3.824860856,1.034261845,5.039962897,1.870584373,5.859751927,2.438578707,5.959465639,2.502505973
276,1.933194049,-0.272846827,2.481481617,0.114449302,3.739789281,0.981168777,4.960705572,1.823140004,5.795784775,2.395902268,5.897648974,2.473365114
277,1.899882021,-0.272684904,2.43071908,0.087935385,3.621943966,0.90507827,4.777291899,1.710902591,5.604161008,2.274408502,5.740170305,2.368859632
278,2.326572849,-0.187973389,2.733194229,0.121194423,3.767606699,0.816892277,4.763073076,1.497902184,5.527472508,2.017138966,5.702956572,2.136494679
279,1.952702889,-0.25030916,2.363772001,0.001811672,3.284733104,0.640983651,4.248516884,1.301387553,5.008773157,1.822268306,5.216623912,1.968873186
280,1.666282282,-0.394551314,2.099448441,-0.107285343,3.054275652,0.553059845,4.026339283,1.207981075,4.790793424,1.74437459,4.984585828,1.882843767
281,1.821997061,-0.579186631,2.194387662,-0.314498596,3.054691896,0.267987008,3.949624554,0.901928921,4.724216099,1.422708842,4.957296359,1.580542929
282,1.407883279,-0.684879153,1.739786356,-0.48348266,2.46386641,0.00513384,3.281474368,0.588289187,4.121961698,1.161541491,4.496616601,1.414836139
283,1.161999648,-0.782155316,1.450660284,-0.575737888,2.18110719,-0.066923156,3.006945123,0.519869343,3.877528768,1.109546241,4.272903524,1.376476131
284,1.121461698,-0.683004222,1.424841605,-0.46944328,2.173790881,0.03340192,2.998313765,0.606633471,3.849599673,1.194751222,4.225948624,1.460595356
285,1.198331314,-0.621519925,1.556197304,-0.389833449,2.345495901,0.15904645,3.210925897,0.758905669,4.061490992,1.337288379,4.401968768,1.579375223
286,1.199793144,-0.611788127,1.495292581,-0.413143335,2.277077257,0.130179601,3.12872318,0.702815953,3.96922341,1.292891311,4.315158447,1.527832853
287,0.935873114,-0.696982842,1.212315081,-0.515994084,1.903467118,-0.0474782,2.697008822,0.514773905,3.56426889,1.107606826,3.976990464,1.395763664
288,1.021001962,-0.421898868,1.27256988,-0.26894902,1.91437111,0.199250324,2.656671503,0.703852565,3.486019061,1.276184714,3.889934632,1.552381937
289,1.249770447,-0.303195426,1.581088362,-0.043895525,2.473953233,0.549628768,3.411047794,1.194354534,4.23826991,1.761887209,4.521970022,1.962470062
290,1.314979592,-0.51200751,1.773991081,-0.169869085,2.88369086,0.585076537,3.980380075,1.335610633,4.802306116,1.911862676,4.980327068,2.034180396
291,0.987900868,-0.719795278,1.469679571,-0.397034583,2.626469021,0.374256593,3.770255499,1.164166001,4.685986928,1.805358571,4.945209436,1.979825779
292,0.990718327,-0.785542112,1.308697934,-0.556199321,2.083106185,-0.015735736,2.972148039,0.582072137,3.852660357,1.20594485,4.23513512,1.465345392
293,1.003639924,-0.609564103,1.374252024,-0.332657509,2.225027876,0.250236544,3.176711829,0.920330168,4.049280546,1.512284114,4.388574721,1.744401099
294,0.530097619,-0.618847322,0.918814881,-0.352810434,1.845043456,0.301071141,2.827928005,0.983296737,3.753694395,1.606760209,4.098486186,1.841025303
295,0.901209254,-0.587572969,1.224167685,-0.373003507,1.995262152,0.137893089,2.850737044,0.750175245,3.747468505,1.360812441,4.145647696,1.636420649
296,0.814819917,-0.531268307,1.203043529,-0.249239302,2.193404041,0.403243407,3.193915914,1.113533316,4.086617974,1.719651912,4.39105315,1.92611664
297,0.351210819,-1.060962458,0.74249392,-0.838334948,1.660058922,-0.186134565,2.673003001,0.512885708,3.671554957,1.195289449,4.070452703,1.475651213
298,0.266469903,-1.218724596,0.654720855,-0.952167436,1.617431714,-0.283330557,2.682484596,0.448028594,3.726567215,1.166952508,4.162444815,1.473756258
299,0.159195878,-1.42388792,0.522757407,-1.175022824,1.407554972,-0.574786365,2.428292026,0.138888326,3.521866096,0.883993061,4.020283222,1.232199833
300,0.155263699,-1.40144751,0.53506183,-1.178795747,1.424583679,-0.554836317,2.446837622,0.15846481,3.541935645,0.913482383,4.043606377,1.250908655
301,0.199181272,-1.26408822,0.530605437,-1.052751103,1.369431691,-0.473670565,2.338509928,0.191110853,3.389004886,0.923970583,3.892768193,1.278138168
302,0.335690089,-1.165256163,0.698225448,-0.927381294,1.630481693,-0.276252767,2.669739905,0.431249218,3.711896624,1.158082847,4.153803629,1.464343054
303,0.280617064,-1.174259749,0.700146081,-0.916008125,1.685720518,-0.229367502,2.774978439,0.521723213,3.823100367,1.248708955,4.250837088,1.537675227
304,0.252817222,-1.227508994,0.664173866,-0.948423145,1.667921459,-0.266269305,2.746910739,0.498175788,3.804718681,1.224531506,4.229730473,1.515927877
305,0.215207005,-1.24503949,0.583188741,-0.972972899,1.532734508,-0.339046269,2.591658394,0.39602166,3.645751881,1.129746453,4.094628084,1.439363486
306,0.084480768,-1.280403771,0.434544006,-1.041771499,1.335151665,-0.428260335,2.332712894,0.266579251,3.376161146,0.982345088,3.837737811,1.309367545
307,0.206652312,-1.190138883,0.601644547,-0.907439288,1.557772353,-0.260645775,2.602066496,0.459408858,3.61583462,1.169797888,4.036260812,1.457682143
308,0.193584836,-1.174844747,0.546971222,-0.926761792,1.438223928,-0.319952642,2.438699368,0.358394762,3.436640643,1.052045515,3.884782634,1.365050321
309,0.075517357,-1.267302399,0.399229311,-1.034545861,1.206665206,-0.481773493,2.15259125,0.18002004,3.182038072,0.897064607,3.673273952,1.22554071
310,-0.21334026,-1.22187278,0.130899314,-1.02198576,0.911647702,-0.492590764,1.837742168,0.158963151,2.844780264,0.856278139,3.334976245,1.19056851
311,-0.192839169,-1.211251207,0.21171058,-0.92731473,1.220025758,-0.241394048,2.275307091,0.497247912,3.29921419,1.19580536,3.693758519,1.47054839
312,-0.229173193,-1.224245228,0.147489564,-0.971578789,1.087710994,-0.315984036,2.147127602,0.411915434,3.157866247,1.103163862,3.571083329,1.387099455
313,-0.180075029,-1.182401839,0.216297428,-0.914036671,1.141806302,-0.271112523,2.190805414,0.435210647,3.177917776,1.122492041,3.586752317,1.404558634
314,-0.150300576,-1.156839247,0.327203913,-0.844438977,1.414151226,-0.080363681,2.55324594,0.695239468,3.552215164,1.382660867,3.889234179,1.616862629
315,-0.082892232,-1.1174913,0.383039186,-0.811767545,1.434756876,-0.064560531,2.553494947,0.701540003,3.539899922,1.379936443,3.872137863,1.610778007
316,-0.09403722,-1.113664202,0.320775641,-0.846590374,1.313981623,-0.155146512,2.371669747,0.575645019,3.342165118,1.247940473,3.709438404,1.50384191
317,-0.080629335,-1.093941628,0.374122383,-0.80713261,1.410823071,-0.072169686,2.503917375,0.674399067,3.466159049,1.334813058,3.813853075,1.572888194
318,-0.00347537,-1.033212336,0.433397038,-0.757157473,1.440665376,-0.042226387,2.498796547,0.678620796,3.448083536,1.342959479,3.792202608,1.575031142
319,-0.128443222,-1.136585725,0.330596285,-0.813248186,1.426559294,-0.052686709,2.563068931,0.721277602,3.531274037,1.382459545,3.835067506,1.599140242
320,-0.924615439,-1.331511397,-0.483597068,-1.055820076,0.56606698,-0.330939808,1.687573356,0.454256896,2.732952202,1.179292229,3.140187055,1.45299784
321,-0.770082907,-1.390511597,-0.28670979,-1.083353906,0.81921392,-0.301590507,1.984583752,0.498824208,3.038080583,1.211084022,3.40776183,1.469257956
322,-0.641126837,-1.36375493,-0.225069962,-1.090163421,0.764847748,-0.416798462,1.840464421,0.326467313,2.874075303,1.040566014,3.277697148,1.31910445
323,-0.671693948,-1.342558109,-0.200062715,-1.003246693,0.948734767,-0.220366781,2.130925198,0.596045966,3.166697562,1.320745953,3.521160258,1.568503013
324,-0.556939444,-0.997313227,-0.070176741,-0.674448803,1.052664963,0.102265785,2.239954989,0.906608055,3.24907633,1.623371351,3.585195494,1.844208968
325,-0.106630741,-0.81995294,0.386233501,-0.482255037,1.602312073,0.355565183,2.810299232,1.159565182,3.75601555,1.833663198,4.016832206,2.0111697
326,-0.373984608,-1.062970005,0.265008395,-0.618725336,1.703850956,0.377865276,3.10564223,1.341139209,4.121681986,2.039757982,4.302037496,2.163874157
327,-0.550612781,-1.125439722,0.086229777,-0.692937744,1.48422963,0.268314771,2.873378783,1.223537685,3.900099303,1.94970164,4.120897013,2.092990959
328,-0.423713141,-0.9596631,0.179221353,-0.559708472,1.576457807,0.420362139,2.945476987,1.350930321,3.934711668,2.039689237,4.124126285,2.167852964
329,-0.83402856,-1.094365741,-0.270560665,-0.708816659,1.016366092,0.169214299,2.309037511,1.076799077,3.32476621,1.762059547,3.584163655,1.947773142
330,-1.080371608,-1.157030127,-0.509203081,-0.75368971,0.824406202,0.14068989,2.10364328,1.043585204,3.095141365,1.720499242,3.326309097,1.883934886
331,-0.927397236,-1.150679093,-0.345347175,-0.766139416,0.955693304,0.12883389,2.261568533,1.028221646,3.281653097,1.726163642,3.532548282,1.912203368
332,-0.747123618,-1.078072488,-0.152046947,-0.693498285,1.158726662,0.208658826,2.463767676,1.124275565,3.426254059,1.77393615,3.619218828,1.914212367
333,-0.812546492,-1.043763756,-0.263931064,-0.64344019,1.029309969,0.258473314,2.308883866,1.128970656,3.281169932,1.798366933,3.506591416,1.957807395
334,-1.258022885,-1.048133499,-0.718685923,-0.685366518,0.510947394,0.1720254,1.782353101,1.047619519,2.785339427,1.745888734,3.057712963,1.928946147
335,-1.187563343,-0.992428818,-0.665194816,-0.658093059,0.517316468,0.18553919,1.735943212,1.017807032,2.749544688,1.712078467,3.038474861,1.912931021
336,-0.99848432,-0.850307442,-0.547714788,-0.533745706,0.555022127,0.236666976,1.68879211,1.008349676,2.623392871,1.658598853,2.901872959,1.851456722
337,-0.79217225,-0.509011645,-0.317114844,-0.172641166,0.804457165,0.622019001,1.904641955,1.376677345,2.774731494,1.977067631,2.984729594,2.12237555
338,-1.341223571,-0.475436145,-0.980559222,-0.223624875,-0.095794804,0.382793465,0.843061107,1.024605654,1.762571801,1.66905168,2.110622008,1.909498143
339,-1.71417602,-0.690598954,-1.306750697,-0.414020502,-0.321394601,0.294590174,0.718885363,1.009492354,1.676585123,1.672324328,2.036250553,1.918497645
340,-1.441651922,-0.474037792,-0.984473989,-0.182229207,0.082579819,0.583504462,1.188693604,1.343097276,2.107442822,1.968144244,2.376588038,2.151553468
341,-1.628349811,-0.660789133,-1.156354581,-0.356473521,-0.108054066,0.380599158,0.998412502,1.138472048,1.923128529,1.778503646,2.194108027,1.96725596
342,-1.637722001,-0.547688648,-1.209977941,-0.254060448,-0.207377999,0.438893134,0.840161258,1.167582862,1.757228628,1.802349894,2.069031527,2.014774268
343,-1.641650201,-0.36707714,-1.131951916,-0.03538395,-0.020330258,0.732594629,1.108998466,1.508827086,1.989595915,2.118275272,2.228607744,2.282241818
344,-1.714020817,-0.234601759,-1.206880478,0.117587997,-0.018342942,0.944667426,1.159412747,1.752464284,2.040587618,2.345411871,2.220844886,2.480744418
345,-1.553549141,-0.238014206,-1.076336416,0.095516521,0.031883771,0.846101082,1.128479227,1.605711365,1.953821666,2.180261059,2.141968053,2.312340841
346,-1.974308724,-0.372044499,-1.50926335,-0.054071957,-0.425380947,0.677479672,0.647242908,1.42545965,1.547201829,2.0485016,1.79759428,2.219533309
347,-2.062261209,-0.503748628,-1.642461526,-0.193470815,-0.631477004,0.499378025,0.428790388,1.216367265,1.345151022,1.865172516,1.649012129,2.065588039
348,-1.804366118,-0.348103211,-1.494211952,-0.167627389,-0.750621634,0.403158712,0.142398947,0.977896837,1.007406219,1.584477258,1.374179857,1.841867047
349,-1.641784063,-0.588365844,-1.30677163,-0.354919251,-0.492927882,0.217413075,0.428950207,0.838842807,1.322174496,1.460591114,1.711478843,1.726208626
350,-1.579406914,-0.483485563,-1.214128358,-0.221711431,-0.311272143,0.388126876,0.618665263,1.029201686,1.490042465,1.62116862,1.815081244,1.848921451
351,-1.808605418,-0.391828082,-1.470327524,-0.163325626,-0.699809893,0.382158388,0.176027236,0.976369708,1.032169858,1.576463655,1.385464002,1.823564752
352,-2.241516087,-0.462990916,-2.013560125,-0.286649261,-1.469881481,0.104148292,-0.738304477,0.58700895,0.116587248,1.182693884,0.586459163,1.502529966
353,-2.265756142,-0.452817679,-2.018410503,-0.298526905,-1.456788153,0.082024422,-0.729838229,0.585731177,0.137306208,1.190169382,0.598657663,1.507077417
354,-2.250969591,-0.448546255,-2.028937581,-0.317079107,-1.466258352,0.069598778,-0.752312588,0.561166952,0.110582433,1.162424869,0.579692404,1.487661962
355,-2.305920817,-0.51720722,-2.103737047,-0.369216617,-1.583385722,-0.001372503,-0.903302087,0.463732196,-0.023625117,1.052400067,0.470309696,1.399807642
356,-2.2083149,-0.454293517,-2.035783371,-0.324448184,-1.552983559,0.002861912,-0.912509798,0.44252558,-0.074280204,1.020789698,0.421045212,1.362802517
357,-2.270910714,-0.487180444,-2.088722067,-0.373672645,-1.653379459,-0.07090992,-1.025081893,0.34900137,-0.181525015,0.94510751,0.336128355,1.301297347
358,-2.230810219,-0.474451067,-2.06953673,-0.368480296,-1.626999364,-0.05467275,-1.00316312,0.357209977,-0.166911061,0.959981566,0.344559274,1.307421215
359,-2.153149067,-0.443457152,-1.965429964,-0.304293796,-1.4624073,0.054113181,-0.803698295,0.512018404,0.037701753,1.083818377,0.507196404,1.415447251
360,-2.190479535,-0.433907066,-1.976887354,-0.333365574,-1.459724372,0.043246847,-0.801350799,0.497401317,0.04751292,1.083000076,0.519651708,1.409455294
361,-2.262170963,-0.519636077,-2.110565408,-0.423727749,-1.669110817,-0.118750288,-1.077740438,0.291803892,-0.227190146,0.885235936,0.302089006,1.249564613
362,-2.241796329,-0.492739291,-2.134285902,-0.421527565,-1.755273968,-0.170306417,-1.220718457,0.20671626,-0.371484483,0.782499431,0.174319425,1.158561013
